#---it-------t---------dt-------urms-------umax-------epsK-------orms--------oum-------rhom--------fum--------TT2m--------Rmesh---
  59900    103.268  1.56E-03  1.743E-01  9.160E-01  1.507E-01  1.980E+00  1.130E-01  3.560E+01 -5.034E-03  2.54271E+01  1.521E+01
  60000    103.425  1.65E-03  1.738E-01  8.580E-01  1.503E-01  1.975E+00  1.124E-01  3.560E+01 -4.951E-03  2.54263E+01  1.435E+01
  60100    103.597  1.75E-03  1.742E-01  8.320E-01  1.510E-01  1.977E+00  1.133E-01  3.560E+01 -5.029E-03  2.54238E+01  1.350E+01
  60200    103.770  1.69E-03  1.736E-01  7.426E-01  1.504E-01  1.973E+00  1.112E-01  3.560E+01 -4.993E-03  2.54227E+01  1.399E+01
  60300    103.939  1.68E-03  1.738E-01  8.782E-01  1.507E-01  1.973E+00  1.115E-01  3.560E+01 -5.236E-03  2.54176E+01  1.407E+01
  60400    104.108  1.72E-03  1.741E-01  8.188E-01  1.510E-01  1.975E+00  1.121E-01  3.560E+01 -4.943E-03  2.54130E+01  1.377E+01
  60500    104.279  1.62E-03  1.742E-01  7.660E-01  1.506E-01  1.975E+00  1.112E-01  3.560E+01 -4.370E-03  2.54146E+01  1.461E+01
  60600    104.441  1.63E-03  1.744E-01  1.108E+00  1.513E-01  1.977E+00  1.120E-01  3.560E+01 -3.814E-03  2.54210E+01  1.454E+01
  60700    104.603  1.66E-03  1.751E-01  8.227E-01  1.522E-01  1.982E+00  1.142E-01  3.560E+01 -3.739E-03  2.54245E+01  1.424E+01
  60800    104.770  1.70E-03  1.755E-01  8.656E-01  1.531E-01  1.987E+00  1.164E-01  3.560E+01 -3.123E-03  2.54347E+01  1.390E+01
  60900    104.935  1.62E-03  1.759E-01  8.056E-01  1.536E-01  1.991E+00  1.180E-01  3.560E+01 -3.561E-03  2.54405E+01  1.462E+01
  61000    105.095  1.61E-03  1.761E-01  9.699E-01  1.538E-01  1.992E+00  1.186E-01  3.560E+01 -3.356E-03  2.54391E+01  1.473E+01
  61100    105.249  1.52E-03  1.754E-01  8.637E-01  1.529E-01  1.989E+00  1.174E-01  3.560E+01 -3.504E-03  2.54408E+01  1.560E+01
  61200    105.410  1.69E-03  1.758E-01  7.971E-01  1.534E-01  1.994E+00  1.184E-01  3.560E+01 -3.892E-03  2.54317E+01  1.397E+01
  61300    105.583  1.78E-03  1.760E-01  7.660E-01  1.531E-01  1.994E+00  1.175E-01  3.560E+01 -3.000E-03  2.54342E+01  1.332E+01
  61400    105.758  1.80E-03  1.761E-01  7.494E-01  1.532E-01  1.993E+00  1.175E-01  3.560E+01 -3.454E-03  2.54431E+01  1.312E+01
  61500    105.936  1.74E-03  1.758E-01  7.520E-01  1.529E-01  1.991E+00  1.179E-01  3.560E+01 -3.467E-03  2.54414E+01  1.360E+01
  61600    106.096  1.50E-03  1.759E-01  9.331E-01  1.529E-01  1.993E+00  1.188E-01  3.559E+01 -3.645E-03  2.54409E+01  1.573E+01
  61700    106.265  1.74E-03  1.757E-01  6.994E-01  1.529E-01  1.990E+00  1.186E-01  3.559E+01 -4.153E-03  2.54307E+01  1.358E+01
  61800    106.442  1.79E-03  1.761E-01  7.021E-01  1.530E-01  1.993E+00  1.201E-01  3.559E+01 -3.797E-03  2.54270E+01  1.321E+01
  61900    106.617  1.65E-03  1.759E-01  8.260E-01  1.526E-01  1.995E+00  1.199E-01  3.559E+01 -3.649E-03  2.54240E+01  1.431E+01
  62000    106.782  1.75E-03  1.761E-01  9.497E-01  1.530E-01  2.000E+00  1.205E-01  3.559E+01 -3.411E-03  2.54211E+01  1.353E+01
  62100    106.957  1.75E-03  1.758E-01  7.865E-01  1.524E-01  1.995E+00  1.189E-01  3.559E+01 -3.261E-03  2.54296E+01  1.352E+01
  62200    107.129  1.59E-03  1.761E-01  7.790E-01  1.528E-01  1.997E+00  1.198E-01  3.559E+01 -3.339E-03  2.54356E+01  1.486E+01
  62300    107.289  1.70E-03  1.755E-01  7.312E-01  1.523E-01  1.991E+00  1.181E-01  3.559E+01 -3.758E-03  2.54344E+01  1.390E+01
  62400    107.462  1.69E-03  1.755E-01  9.110E-01  1.518E-01  1.991E+00  1.169E-01  3.559E+01 -3.972E-03  2.54266E+01  1.400E+01
  62500    107.633  1.72E-03  1.753E-01  8.245E-01  1.518E-01  1.990E+00  1.174E-01  3.559E+01 -4.172E-03  2.54220E+01  1.376E+01
  62600    107.810  1.76E-03  1.758E-01  7.868E-01  1.528E-01  1.993E+00  1.187E-01  3.559E+01 -3.682E-03  2.54199E+01  1.341E+01
  62700    107.988  1.78E-03  1.760E-01  7.521E-01  1.525E-01  1.996E+00  1.188E-01  3.559E+01 -3.451E-03  2.54269E+01  1.328E+01
  62800    108.165  1.79E-03  1.765E-01  8.784E-01  1.534E-01  2.000E+00  1.201E-01  3.559E+01 -3.680E-03  2.54313E+01  1.318E+01
  62900    108.339  1.71E-03  1.762E-01  8.440E-01  1.537E-01  1.999E+00  1.206E-01  3.559E+01 -3.754E-03  2.54277E+01  1.380E+01
  63000    108.504  1.68E-03  1.755E-01  6.964E-01  1.532E-01  1.996E+00  1.181E-01  3.559E+01 -3.627E-03  2.54302E+01  1.406E+01
  63100    108.675  1.71E-03  1.762E-01  6.804E-01  1.537E-01  2.000E+00  1.194E-01  3.559E+01 -3.834E-03  2.54344E+01  1.381E+01
  63200    108.849  1.72E-03  1.762E-01  8.727E-01  1.533E-01  1.998E+00  1.181E-01  3.559E+01 -4.278E-03  2.54288E+01  1.377E+01
  63300    109.016  1.62E-03  1.758E-01  8.436E-01  1.529E-01  1.995E+00  1.178E-01  3.559E+01 -4.055E-03  2.54240E+01  1.458E+01
  63400    109.187  1.71E-03  1.758E-01  9.167E-01  1.526E-01  1.996E+00  1.183E-01  3.559E+01 -4.120E-03  2.54265E+01  1.384E+01
  63500    109.356  1.70E-03  1.759E-01  8.672E-01  1.525E-01  1.995E+00  1.177E-01  3.559E+01 -4.399E-03  2.54208E+01  1.393E+01
  63600    109.526  1.65E-03  1.752E-01  8.182E-01  1.519E-01  1.992E+00  1.166E-01  3.559E+01 -4.125E-03  2.54164E+01  1.435E+01
  63700    109.701  1.81E-03  1.750E-01  7.305E-01  1.507E-01  1.988E+00  1.144E-01  3.559E+01 -4.195E-03  2.54180E+01  1.306E+01
  63800    109.878  1.73E-03  1.751E-01  7.623E-01  1.511E-01  1.989E+00  1.156E-01  3.559E+01 -3.932E-03  2.54224E+01  1.370E+01
  63900    110.050  1.71E-03  1.756E-01  8.148E-01  1.519E-01  1.993E+00  1.177E-01  3.559E+01 -3.903E-03  2.54272E+01  1.384E+01
  64000    110.224  1.72E-03  1.762E-01  8.145E-01  1.518E-01  1.994E+00  1.177E-01  3.559E+01 -4.016E-03  2.54241E+01  1.377E+01
  64100    110.397  1.69E-03  1.760E-01  8.393E-01  1.517E-01  1.996E+00  1.170E-01  3.559E+01 -3.617E-03  2.54256E+01  1.402E+01
  64200    110.566  1.72E-03  1.761E-01  8.019E-01  1.522E-01  1.997E+00  1.167E-01  3.559E+01 -3.689E-03  2.54354E+01  1.373E+01
  64300    110.736  1.75E-03  1.760E-01  8.573E-01  1.523E-01  1.996E+00  1.159E-01  3.559E+01 -4.214E-03  2.54309E+01  1.354E+01
  64400    110.901  1.35E-03  1.756E-01  9.756E-01  1.527E-01  1.994E+00  1.155E-01  3.559E+01 -3.717E-03  2.54303E+01  1.753E+01
  64500    111.054  1.71E-03  1.758E-01  9.244E-01  1.527E-01  1.995E+00  1.151E-01  3.559E+01 -4.043E-03  2.54301E+01  1.380E+01
  64600    111.226  1.79E-03  1.765E-01  7.008E-01  1.534E-01  1.999E+00  1.157E-01  3.558E+01 -3.554E-03  2.54317E+01  1.324E+01
  64700    111.403  1.78E-03  1.756E-01  8.468E-01  1.532E-01  1.994E+00  1.146E-01  3.558E+01 -4.103E-03  2.54409E+01  1.326E+01
  64800    111.576  1.74E-03  1.757E-01  7.465E-01  1.534E-01  1.995E+00  1.146E-01  3.558E+01 -4.067E-03  2.54291E+01  1.356E+01
  64900    111.751  1.76E-03  1.764E-01  8.222E-01  1.544E-01  2.002E+00  1.168E-01  3.558E+01 -4.013E-03  2.54330E+01  1.347E+01
  65000    111.922  1.72E-03  1.770E-01  7.725E-01  1.555E-01  2.006E+00  1.190E-01  3.558E+01 -4.145E-03  2.54305E+01  1.378E+01
  65100    112.090  1.66E-03  1.771E-01  8.096E-01  1.560E-01  2.009E+00  1.202E-01  3.558E+01 -4.178E-03  2.54289E+01  1.422E+01
  65200    112.260  1.72E-03  1.767E-01  7.595E-01  1.560E-01  2.007E+00  1.190E-01  3.558E+01 -3.916E-03  2.54289E+01  1.375E+01
  65300    112.431  1.74E-03  1.769E-01  6.922E-01  1.556E-01  2.007E+00  1.192E-01  3.558E+01 -4.308E-03  2.54228E+01  1.361E+01
  65400    112.605  1.77E-03  1.772E-01  7.057E-01  1.556E-01  2.008E+00  1.191E-01  3.558E+01 -3.833E-03  2.54247E+01  1.334E+01
  65500    112.779  1.69E-03  1.766E-01  6.921E-01  1.549E-01  2.007E+00  1.184E-01  3.558E+01 -3.840E-03  2.54341E+01  1.402E+01
  65600    112.940  1.58E-03  1.767E-01  7.789E-01  1.539E-01  2.005E+00  1.172E-01  3.558E+01 -4.258E-03  2.54355E+01  1.497E+01
  65700    113.098  1.64E-03  1.759E-01  9.203E-01  1.524E-01  2.000E+00  1.147E-01  3.558E+01 -4.342E-03  2.54307E+01  1.440E+01
  65800    113.263  1.58E-03  1.758E-01  1.085E+00  1.526E-01  2.001E+00  1.140E-01  3.558E+01 -4.646E-03  2.54235E+01  1.496E+01
  65900    113.426  1.72E-03  1.755E-01  8.189E-01  1.523E-01  1.997E+00  1.126E-01  3.558E+01 -4.055E-03  2.54268E+01  1.377E+01
  66000    113.594  1.65E-03  1.754E-01  6.846E-01  1.526E-01  1.996E+00  1.116E-01  3.558E+01 -4.857E-03  2.54273E+01  1.432E+01
  66100    113.767  1.68E-03  1.751E-01  7.706E-01  1.522E-01  1.994E+00  1.113E-01  3.558E+01 -4.540E-03  2.54252E+01  1.409E+01
  66200    113.941  1.70E-03  1.749E-01  7.613E-01  1.528E-01  1.994E+00  1.114E-01  3.558E+01 -4.420E-03  2.54296E+01  1.388E+01
  66300    114.116  1.78E-03  1.747E-01  7.206E-01  1.518E-01  1.990E+00  1.106E-01  3.558E+01 -4.559E-03  2.54295E+01  1.327E+01
  66400    114.292  1.81E-03  1.749E-01  8.555E-01  1.517E-01  1.990E+00  1.109E-01  3.558E+01 -4.808E-03  2.54269E+01  1.304E+01
  66500    114.467  1.76E-03  1.751E-01  7.399E-01  1.518E-01  1.991E+00  1.120E-01  3.558E+01 -4.549E-03  2.54257E+01  1.345E+01
  66600    114.637  1.62E-03  1.747E-01  7.548E-01  1.516E-01  1.989E+00  1.118E-01  3.558E+01 -4.896E-03  2.54242E+01  1.456E+01
  66700    114.801  1.67E-03  1.747E-01  9.199E-01  1.512E-01  1.987E+00  1.115E-01  3.558E+01 -4.643E-03  2.54234E+01  1.414E+01
  66800    114.967  1.70E-03  1.747E-01  7.871E-01  1.511E-01  1.985E+00  1.117E-01  3.558E+01 -4.981E-03  2.54213E+01  1.389E+01
  66900    115.139  1.69E-03  1.747E-01  8.072E-01  1.508E-01  1.985E+00  1.122E-01  3.558E+01 -5.033E-03  2.54131E+01  1.399E+01
  67000    115.300  1.67E-03  1.748E-01  7.797E-01  1.515E-01  1.988E+00  1.132E-01  3.558E+01 -4.463E-03  2.54118E+01  1.416E+01
  67100    115.468  1.68E-03  1.750E-01  7.348E-01  1.515E-01  1.988E+00  1.135E-01  3.558E+01 -4.328E-03  2.54154E+01  1.406E+01
  67200    115.640  1.78E-03  1.756E-01  7.686E-01  1.520E-01  1.992E+00  1.154E-01  3.558E+01 -3.684E-03  2.54273E+01  1.332E+01
  67300    115.817  1.76E-03  1.757E-01  7.387E-01  1.520E-01  1.990E+00  1.156E-01  3.558E+01 -4.058E-03  2.54354E+01  1.347E+01
  67400    115.987  1.64E-03  1.761E-01  8.923E-01  1.527E-01  1.993E+00  1.177E-01  3.558E+01 -4.213E-03  2.54293E+01  1.444E+01
  67500    116.155  1.70E-03  1.758E-01  9.731E-01  1.523E-01  1.992E+00  1.165E-01  3.557E+01 -3.282E-03  2.54327E+01  1.394E+01
  67600    116.326  1.69E-03  1.751E-01  7.804E-01  1.514E-01  1.985E+00  1.148E-01  3.557E+01 -3.600E-03  2.54417E+01  1.402E+01
  67700    116.497  1.69E-03  1.749E-01  7.065E-01  1.506E-01  1.984E+00  1.140E-01  3.557E+01 -3.991E-03  2.54415E+01  1.399E+01
  67800    116.670  1.76E-03  1.752E-01  8.141E-01  1.506E-01  1.987E+00  1.153E-01  3.557E+01 -3.977E-03  2.54396E+01  1.343E+01
  67900    116.844  1.75E-03  1.753E-01  7.794E-01  1.499E-01  1.986E+00  1.138E-01  3.557E+01 -4.011E-03  2.54375E+01  1.349E+01
  68000    117.015  1.67E-03  1.753E-01  7.414E-01  1.499E-01  1.985E+00  1.145E-01  3.557E+01 -4.459E-03  2.54368E+01  1.419E+01
  68100    117.179  1.65E-03  1.753E-01  9.417E-01  1.493E-01  1.983E+00  1.143E-01  3.557E+01 -4.863E-03  2.54301E+01  1.432E+01
  68200    117.352  1.68E-03  1.751E-01  6.983E-01  1.497E-01  1.982E+00  1.141E-01  3.557E+01 -4.783E-03  2.54176E+01  1.410E+01
  68300    117.520  1.66E-03  1.752E-01  9.431E-01  1.505E-01  1.986E+00  1.159E-01  3.557E+01 -4.422E-03  2.54150E+01  1.426E+01
  68400    117.695  1.75E-03  1.756E-01  8.230E-01  1.509E-01  1.991E+00  1.164E-01  3.557E+01 -3.899E-03  2.54185E+01  1.351E+01
  68500    117.865  1.68E-03  1.753E-01  8.024E-01  1.506E-01  1.987E+00  1.160E-01  3.557E+01 -4.330E-03  2.54229E+01  1.410E+01
  68600    118.041  1.70E-03  1.753E-01  7.011E-01  1.505E-01  1.986E+00  1.160E-01  3.557E+01 -3.560E-03  2.54243E+01  1.391E+01
  68700    118.218  1.76E-03  1.760E-01  8.137E-01  1.507E-01  1.992E+00  1.181E-01  3.557E+01 -3.860E-03  2.54296E+01  1.340E+01
  68800    118.391  1.73E-03  1.760E-01  9.602E-01  1.507E-01  1.992E+00  1.192E-01  3.557E+01 -3.796E-03  2.54358E+01  1.369E+01
  68900    118.564  1.76E-03  1.754E-01  7.277E-01  1.499E-01  1.987E+00  1.184E-01  3.557E+01 -3.955E-03  2.54405E+01  1.344E+01
  69000    118.739  1.82E-03  1.757E-01  7.325E-01  1.503E-01  1.989E+00  1.199E-01  3.557E+01 -4.669E-03  2.54358E+01  1.297E+01
  69100    118.919  1.76E-03  1.753E-01  7.966E-01  1.499E-01  1.986E+00  1.197E-01  3.557E+01 -4.436E-03  2.54255E+01  1.347E+01
  69200    119.093  1.59E-03  1.753E-01  9.804E-01  1.501E-01  1.987E+00  1.199E-01  3.557E+01 -4.380E-03  2.54201E+01  1.489E+01
  69300    119.260  1.71E-03  1.754E-01  6.911E-01  1.498E-01  1.983E+00  1.201E-01  3.557E+01 -4.491E-03  2.54213E+01  1.385E+01
  69400    119.420  1.63E-03  1.753E-01  8.498E-01  1.493E-01  1.982E+00  1.200E-01  3.557E+01 -4.292E-03  2.54183E+01  1.450E+01
  69500    119.596  1.79E-03  1.751E-01  8.321E-01  1.489E-01  1.981E+00  1.197E-01  3.557E+01 -3.970E-03  2.54207E+01  1.323E+01
  69600    119.771  1.70E-03  1.753E-01  8.526E-01  1.489E-01  1.982E+00  1.197E-01  3.557E+01 -3.661E-03  2.54232E+01  1.389E+01
  69700    119.948  1.76E-03  1.747E-01  7.392E-01  1.482E-01  1.977E+00  1.178E-01  3.557E+01 -3.455E-03  2.54300E+01  1.343E+01
  69800    120.122  1.75E-03  1.744E-01  7.299E-01  1.474E-01  1.974E+00  1.175E-01  3.557E+01 -3.661E-03  2.54324E+01  1.354E+01
  69900    120.299  1.78E-03  1.744E-01  8.538E-01  1.469E-01  1.973E+00  1.181E-01  3.557E+01 -3.201E-03  2.54340E+01  1.329E+01
  70000    120.459  1.46E-03  1.746E-01  1.031E+00  1.468E-01  1.973E+00  1.192E-01  3.557E+01 -3.399E-03  2.54395E+01  1.617E+01
  70100    120.624  1.66E-03  1.746E-01  6.964E-01  1.471E-01  1.975E+00  1.206E-01  3.557E+01 -3.388E-03  2.54366E+01  1.428E+01
  70200    120.796  1.82E-03  1.751E-01  7.385E-01  1.476E-01  1.978E+00  1.218E-01  3.557E+01 -3.635E-03  2.54357E+01  1.301E+01
  70300    120.975  1.84E-03  1.751E-01  7.852E-01  1.483E-01  1.979E+00  1.219E-01  3.557E+01 -3.407E-03  2.54300E+01  1.286E+01
  70400    121.153  1.75E-03  1.753E-01  8.267E-01  1.483E-01  1.981E+00  1.219E-01  3.556E+01 -3.201E-03  2.54295E+01  1.355E+01
  70500    121.330  1.65E-03  1.749E-01  7.664E-01  1.479E-01  1.979E+00  1.205E-01  3.556E+01 -3.175E-03  2.54329E+01  1.432E+01
  70600    121.503  1.78E-03  1.750E-01  7.696E-01  1.482E-01  1.979E+00  1.213E-01  3.556E+01 -2.967E-03  2.54398E+01  1.329E+01
  70700    121.680  1.75E-03  1.757E-01  7.139E-01  1.491E-01  1.981E+00  1.218E-01  3.556E+01 -3.180E-03  2.54309E+01  1.352E+01
  70800    121.854  1.73E-03  1.760E-01  8.461E-01  1.489E-01  1.984E+00  1.227E-01  3.556E+01 -2.829E-03  2.54319E+01  1.365E+01
  70900    122.015  1.57E-03  1.756E-01  1.035E+00  1.485E-01  1.983E+00  1.221E-01  3.556E+01 -2.926E-03  2.54375E+01  1.507E+01
  71000    122.189  1.76E-03  1.757E-01  8.799E-01  1.482E-01  1.982E+00  1.218E-01  3.556E+01 -3.130E-03  2.54379E+01  1.341E+01
  71100    122.361  1.71E-03  1.752E-01  7.814E-01  1.483E-01  1.981E+00  1.204E-01  3.556E+01 -3.211E-03  2.54371E+01  1.382E+01
  71200    122.532  1.73E-03  1.752E-01  8.222E-01  1.480E-01  1.979E+00  1.187E-01  3.556E+01 -3.474E-03  2.54397E+01  1.369E+01
  71300    122.705  1.68E-03  1.749E-01  6.722E-01  1.483E-01  1.977E+00  1.193E-01  3.556E+01 -3.927E-03  2.54387E+01  1.407E+01
  71400    122.880  1.77E-03  1.751E-01  8.042E-01  1.486E-01  1.975E+00  1.199E-01  3.556E+01 -4.654E-03  2.54260E+01  1.338E+01
  71500    123.047  1.69E-03  1.742E-01  9.053E-01  1.480E-01  1.972E+00  1.182E-01  3.556E+01 -4.379E-03  2.54131E+01  1.403E+01
  71600    123.221  1.69E-03  1.749E-01  7.266E-01  1.487E-01  1.980E+00  1.202E-01  3.556E+01 -3.517E-03  2.54214E+01  1.403E+01
  71700    123.394  1.76E-03  1.749E-01  8.861E-01  1.491E-01  1.982E+00  1.204E-01  3.556E+01 -3.790E-03  2.54273E+01  1.344E+01
  71800    123.568  1.67E-03  1.754E-01  8.374E-01  1.502E-01  1.984E+00  1.211E-01  3.556E+01 -4.257E-03  2.54213E+01  1.413E+01
  71900    123.743  1.77E-03  1.754E-01  6.565E-01  1.502E-01  1.984E+00  1.211E-01  3.556E+01 -3.800E-03  2.54151E+01  1.333E+01
  72000    123.922  1.80E-03  1.748E-01  7.594E-01  1.501E-01  1.982E+00  1.188E-01  3.556E+01 -3.230E-03  2.54274E+01  1.316E+01
  72100    124.093  1.73E-03  1.756E-01  7.350E-01  1.502E-01  1.985E+00  1.202E-01  3.556E+01 -3.341E-03  2.54357E+01  1.367E+01
  72200    124.267  1.75E-03  1.755E-01  7.979E-01  1.501E-01  1.984E+00  1.194E-01  3.556E+01 -3.499E-03  2.54427E+01  1.348E+01
  72300    124.444  1.75E-03  1.756E-01  7.080E-01  1.497E-01  1.983E+00  1.193E-01  3.556E+01 -3.953E-03  2.54380E+01  1.350E+01
  72400    124.622  1.81E-03  1.752E-01  8.302E-01  1.491E-01  1.981E+00  1.174E-01  3.556E+01 -3.951E-03  2.54328E+01  1.309E+01
  72500    124.800  1.77E-03  1.749E-01  6.922E-01  1.490E-01  1.980E+00  1.176E-01  3.556E+01 -4.179E-03  2.54282E+01  1.334E+01
  72600    124.976  1.67E-03  1.748E-01  7.216E-01  1.491E-01  1.980E+00  1.174E-01  3.556E+01 -4.157E-03  2.54215E+01  1.413E+01
  72700    125.148  1.72E-03  1.747E-01  7.735E-01  1.483E-01  1.980E+00  1.166E-01  3.556E+01 -3.732E-03  2.54229E+01  1.371E+01
  72800    125.322  1.76E-03  1.744E-01  8.527E-01  1.481E-01  1.978E+00  1.159E-01  3.556E+01 -3.914E-03  2.54204E+01  1.346E+01
  72900    125.497  1.76E-03  1.746E-01  7.863E-01  1.479E-01  1.979E+00  1.160E-01  3.556E+01 -3.296E-03  2.54202E+01  1.341E+01
  73000    125.673  1.73E-03  1.750E-01  7.465E-01  1.481E-01  1.980E+00  1.154E-01  3.556E+01 -2.740E-03  2.54297E+01  1.369E+01
  73100    125.848  1.72E-03  1.742E-01  9.866E-01  1.480E-01  1.976E+00  1.141E-01  3.556E+01 -3.157E-03  2.54359E+01  1.372E+01
  73200    126.024  1.82E-03  1.752E-01  8.152E-01  1.496E-01  1.983E+00  1.170E-01  3.556E+01 -2.684E-03  2.54338E+01  1.299E+01
  73300    126.202  1.72E-03  1.751E-01  7.687E-01  1.494E-01  1.983E+00  1.159E-01  3.556E+01 -2.676E-03  2.54416E+01  1.373E+01
  73400    126.374  1.67E-03  1.752E-01  8.824E-01  1.494E-01  1.986E+00  1.158E-01  3.556E+01 -3.132E-03  2.54442E+01  1.414E+01
  73500    126.547  1.74E-03  1.758E-01  8.145E-01  1.495E-01  1.989E+00  1.168E-01  3.555E+01 -3.439E-03  2.54409E+01  1.356E+01
  73600    126.725  1.74E-03  1.751E-01  9.258E-01  1.486E-01  1.984E+00  1.156E-01  3.555E+01 -3.497E-03  2.54363E+01  1.356E+01
  73700    126.892  1.76E-03  1.747E-01  7.731E-01  1.473E-01  1.980E+00  1.149E-01  3.555E+01 -3.674E-03  2.54304E+01  1.347E+01
  73800    127.067  1.72E-03  1.751E-01  9.281E-01  1.479E-01  1.982E+00  1.161E-01  3.555E+01 -3.411E-03  2.54294E+01  1.377E+01
  73900    127.238  1.70E-03  1.753E-01  7.481E-01  1.481E-01  1.982E+00  1.162E-01  3.555E+01 -3.690E-03  2.54267E+01  1.390E+01
  74000    127.411  1.75E-03  1.754E-01  7.298E-01  1.479E-01  1.983E+00  1.162E-01  3.555E+01 -3.385E-03  2.54219E+01  1.351E+01
  74100    127.586  1.73E-03  1.757E-01  8.148E-01  1.480E-01  1.986E+00  1.162E-01  3.555E+01 -2.987E-03  2.54258E+01  1.367E+01
  74200    127.755  1.74E-03  1.760E-01  7.486E-01  1.481E-01  1.990E+00  1.168E-01  3.555E+01 -2.696E-03  2.54344E+01  1.357E+01
  74300    127.932  1.78E-03  1.759E-01  8.045E-01  1.482E-01  1.989E+00  1.159E-01  3.555E+01 -3.354E-03  2.54351E+01  1.330E+01
  74400    128.100  1.59E-03  1.757E-01  1.034E+00  1.481E-01  1.987E+00  1.159E-01  3.555E+01 -3.200E-03  2.54378E+01  1.486E+01
  74500    128.264  1.73E-03  1.758E-01  7.963E-01  1.491E-01  1.990E+00  1.163E-01  3.555E+01 -3.487E-03  2.54392E+01  1.369E+01
  74600    128.438  1.74E-03  1.757E-01  7.618E-01  1.487E-01  1.990E+00  1.150E-01  3.555E+01 -3.752E-03  2.54396E+01  1.361E+01
  74700    128.611  1.70E-03  1.753E-01  6.977E-01  1.481E-01  1.987E+00  1.146E-01  3.555E+01 -4.294E-03  2.54294E+01  1.394E+01
  74800    128.781  1.57E-03  1.751E-01  8.083E-01  1.480E-01  1.986E+00  1.138E-01  3.555E+01 -4.178E-03  2.54195E+01  1.506E+01
  74900    128.954  1.77E-03  1.751E-01  8.182E-01  1.481E-01  1.989E+00  1.134E-01  3.555E+01 -3.870E-03  2.54157E+01  1.335E+01
  75000    129.127  1.66E-03  1.747E-01  9.577E-01  1.476E-01  1.986E+00  1.120E-01  3.555E+01 -3.981E-03  2.54193E+01  1.424E+01
  75100    129.292  1.68E-03  1.745E-01  7.920E-01  1.477E-01  1.984E+00  1.114E-01  3.555E+01 -4.309E-03  2.54142E+01  1.408E+01
  75200    129.459  1.68E-03  1.745E-01  7.304E-01  1.481E-01  1.983E+00  1.117E-01  3.555E+01 -3.669E-03  2.54149E+01  1.411E+01
  75300    129.629  1.66E-03  1.744E-01  8.241E-01  1.478E-01  1.982E+00  1.107E-01  3.555E+01 -3.836E-03  2.54180E+01  1.421E+01
  75400    129.791  1.64E-03  1.747E-01  9.465E-01  1.483E-01  1.983E+00  1.115E-01  3.555E+01 -3.219E-03  2.54246E+01  1.438E+01
  75500    129.960  1.73E-03  1.746E-01  7.847E-01  1.483E-01  1.983E+00  1.121E-01  3.555E+01 -3.420E-03  2.54350E+01  1.366E+01
  75600    130.135  1.76E-03  1.743E-01  9.731E-01  1.479E-01  1.981E+00  1.110E-01  3.555E+01 -4.104E-03  2.54331E+01  1.343E+01
  75700    130.312  1.77E-03  1.745E-01  8.819E-01  1.477E-01  1.982E+00  1.120E-01  3.555E+01 -3.941E-03  2.54254E+01  1.336E+01
  75800    130.482  1.72E-03  1.741E-01  8.349E-01  1.472E-01  1.978E+00  1.103E-01  3.555E+01 -4.154E-03  2.54202E+01  1.377E+01
  75900    130.655  1.69E-03  1.744E-01  8.796E-01  1.478E-01  1.982E+00  1.117E-01  3.555E+01 -4.029E-03  2.54163E+01  1.398E+01
  76000    130.827  1.73E-03  1.745E-01  7.503E-01  1.475E-01  1.981E+00  1.108E-01  3.555E+01 -3.999E-03  2.54155E+01  1.366E+01
  76100    130.999  1.73E-03  1.738E-01  6.811E-01  1.473E-01  1.976E+00  1.092E-01  3.555E+01 -3.441E-03  2.54148E+01  1.368E+01
  76200    131.167  1.76E-03  1.738E-01  7.138E-01  1.477E-01  1.976E+00  1.093E-01  3.555E+01 -3.145E-03  2.54179E+01  1.341E+01
  76300    131.342  1.75E-03  1.739E-01  8.402E-01  1.475E-01  1.972E+00  1.091E-01  3.555E+01 -2.989E-03  2.54236E+01  1.350E+01
  76400    131.517  1.69E-03  1.744E-01  7.866E-01  1.484E-01  1.976E+00  1.120E-01  3.555E+01 -2.998E-03  2.54297E+01  1.397E+01
  76500    131.693  1.76E-03  1.739E-01  7.984E-01  1.476E-01  1.972E+00  1.115E-01  3.554E+01 -2.896E-03  2.54310E+01  1.340E+01
  76600    131.864  1.69E-03  1.740E-01  7.932E-01  1.475E-01  1.973E+00  1.119E-01  3.554E+01 -2.656E-03  2.54340E+01  1.398E+01
  76700    132.030  1.68E-03  1.744E-01  7.714E-01  1.479E-01  1.976E+00  1.134E-01  3.554E+01 -2.565E-03  2.54378E+01  1.406E+01
  76800    132.197  1.72E-03  1.743E-01  7.765E-01  1.479E-01  1.976E+00  1.146E-01  3.554E+01 -2.939E-03  2.54372E+01  1.377E+01
  76900    132.372  1.77E-03  1.748E-01  7.460E-01  1.479E-01  1.978E+00  1.161E-01  3.554E+01 -3.046E-03  2.54333E+01  1.339E+01
  77000    132.549  1.74E-03  1.748E-01  6.725E-01  1.482E-01  1.978E+00  1.163E-01  3.554E+01 -3.241E-03  2.54261E+01  1.357E+01
  77100    132.720  1.76E-03  1.748E-01  9.115E-01  1.482E-01  1.980E+00  1.164E-01  3.554E+01 -2.775E-03  2.54281E+01  1.343E+01
  77200    132.892  1.64E-03  1.746E-01  8.220E-01  1.479E-01  1.978E+00  1.163E-01  3.554E+01 -3.020E-03  2.54324E+01  1.440E+01
