#---it-------t---------dt-------urms-------umax-------epsK-------orms--------oum-------omumz------rhom--------fum--------brms---------TT2m--------Rmesh---
   7800     16.545  2.16E-03  6.868E-02  2.321E-01  3.378E-02  3.369E-01  9.619E-03  0.000E+00  3.579E+01  7.497E-04  5.25504E-08  7.72845E+00  1.024E+00
   7900     16.762  2.17E-03  6.865E-02  2.225E-01  3.335E-02  3.348E-01  9.480E-03  0.000E+00  3.579E+01  5.093E-04  5.17150E-08  7.72763E+00  1.023E+00
   8000     16.978  2.16E-03  6.828E-02  2.153E-01  3.286E-02  3.332E-01  9.256E-03  0.000E+00  3.579E+01  1.860E-04  5.08944E-08  7.72690E+00  1.023E+00
   8100     17.195  2.17E-03  6.847E-02  2.350E-01  3.286E-02  3.346E-01  9.438E-03  0.000E+00  3.579E+01 -2.073E-04  5.00968E-08  7.72543E+00  1.021E+00
   8200     17.412  2.17E-03  6.830E-02  2.256E-01  3.245E-02  3.322E-01  9.117E-03  0.000E+00  3.579E+01 -5.935E-04  4.93204E-08  7.72390E+00  1.016E+00
   8300     17.628  2.16E-03  6.819E-02  2.297E-01  3.202E-02  3.310E-01  9.016E-03  0.000E+00  3.579E+01 -1.257E-03  4.85590E-08  7.72232E+00  1.028E+00
   8400     17.845  2.17E-03  6.761E-02  2.322E-01  3.181E-02  3.272E-01  8.723E-03  0.000E+00  3.579E+01 -1.502E-03  4.78040E-08  7.72137E+00  1.023E+00
   8500     18.061  2.15E-03  6.794E-02  2.476E-01  3.232E-02  3.313E-01  9.213E-03  0.000E+00  3.579E+01 -1.710E-03  4.70651E-08  7.72104E+00  1.031E+00
   8600     18.277  2.16E-03  6.838E-02  2.303E-01  3.213E-02  3.337E-01  9.398E-03  0.000E+00  3.579E+01 -1.870E-03  4.63616E-08  7.72079E+00  1.025E+00
   8700     18.493  2.16E-03  6.888E-02  2.280E-01  3.248E-02  3.369E-01  9.801E-03  0.000E+00  3.579E+01 -1.876E-03  4.56845E-08  7.72130E+00  1.026E+00
   8800     18.709  2.17E-03  6.903E-02  2.367E-01  3.220E-02  3.382E-01  9.921E-03  0.000E+00  3.579E+01 -2.028E-03  4.50225E-08  7.72189E+00  1.023E+00
   8900     18.926  2.16E-03  6.874E-02  2.286E-01  3.186E-02  3.352E-01  9.572E-03  0.000E+00  3.579E+01 -2.419E-03  4.43673E-08  7.72112E+00  1.030E+00
   9000     19.141  2.16E-03  6.878E-02  2.286E-01  3.146E-02  3.340E-01  9.370E-03  0.000E+00  3.579E+01 -2.897E-03  4.37361E-08  7.71942E+00  1.028E+00
   9100     19.358  2.17E-03  6.846E-02  2.181E-01  3.228E-02  3.347E-01  9.233E-03  0.000E+00  3.579E+01 -2.817E-03  4.31219E-08  7.71829E+00  1.022E+00
   9200     19.575  2.17E-03  6.869E-02  2.213E-01  3.172E-02  3.351E-01  9.157E-03  0.000E+00  3.579E+01 -2.653E-03  4.25257E-08  7.71727E+00  1.016E+00
   9300     19.792  2.16E-03  6.895E-02  2.301E-01  3.259E-02  3.370E-01  9.500E-03  0.000E+00  3.579E+01 -2.250E-03  4.19468E-08  7.71708E+00  1.025E+00
   9400     20.009  2.17E-03  6.916E-02  2.120E-01  3.302E-02  3.389E-01  9.730E-03  0.000E+00  3.579E+01 -1.643E-03  4.13768E-08  7.71773E+00  1.021E+00
   9500     20.225  2.16E-03  6.874E-02  2.062E-01  3.271E-02  3.366E-01  9.238E-03  0.000E+00  3.579E+01 -9.196E-04  4.08211E-08  7.71905E+00  1.026E+00
   9600     20.440  2.14E-03  6.971E-02  2.299E-01  3.398E-02  3.412E-01  9.577E-03  0.000E+00  3.579E+01 -3.830E-04  4.02901E-08  7.72038E+00  1.038E+00
   9700     20.656  2.16E-03  6.928E-02  2.130E-01  3.432E-02  3.391E-01  9.457E-03  0.000E+00  3.579E+01  7.270E-04  3.97664E-08  7.72223E+00  1.024E+00
   9800     20.873  2.17E-03  6.920E-02  2.119E-01  3.418E-02  3.390E-01  9.384E-03  0.000E+00  3.579E+01  1.342E-03  3.92512E-08  7.72519E+00  1.022E+00
   9900     21.090  2.16E-03  6.953E-02  2.161E-01  3.407E-02  3.402E-01  9.490E-03  0.000E+00  3.579E+01  1.479E-03  3.87579E-08  7.72837E+00  1.025E+00
  10000     21.306  2.16E-03  6.934E-02  2.146E-01  3.433E-02  3.399E-01  9.530E-03  0.000E+00  3.579E+01  1.243E-03  3.82825E-08  7.73012E+00  1.024E+00
  10100     21.523  2.18E-03  6.895E-02  2.033E-01  3.412E-02  3.398E-01  9.422E-03  0.000E+00  3.579E+01  8.587E-04  3.78075E-08  7.72992E+00  1.016E+00
  10200     21.739  2.16E-03  6.903E-02  2.051E-01  3.342E-02  3.388E-01  9.178E-03  0.000E+00  3.579E+01  4.507E-04  3.73343E-08  7.72858E+00  1.029E+00
  10300     21.954  2.15E-03  6.865E-02  2.150E-01  3.357E-02  3.364E-01  8.951E-03  0.000E+00  3.579E+01  4.555E-05  3.68735E-08  7.72692E+00  1.037E+00
  10400     22.169  2.16E-03  6.815E-02  2.152E-01  3.299E-02  3.345E-01  8.937E-03  0.000E+00  3.579E+01 -3.137E-04  3.64199E-08  7.72554E+00  1.029E+00
  10500     22.386  2.16E-03  6.860E-02  2.087E-01  3.353E-02  3.359E-01  9.320E-03  0.000E+00  3.579E+01 -7.327E-04  3.59736E-08  7.72392E+00  1.026E+00
  10600     22.602  2.16E-03  6.883E-02  2.175E-01  3.309E-02  3.363E-01  9.319E-03  0.000E+00  3.579E+01 -1.045E-03  3.55366E-08  7.72240E+00  1.028E+00
  10700     22.818  2.15E-03  6.830E-02  2.226E-01  3.225E-02  3.335E-01  8.891E-03  0.000E+00  3.579E+01 -1.145E-03  3.51043E-08  7.72182E+00  1.032E+00
  10800     23.033  2.16E-03  6.904E-02  2.127E-01  3.295E-02  3.381E-01  9.491E-03  0.000E+00  3.579E+01 -1.304E-03  3.46807E-08  7.72220E+00  1.024E+00
  10900     23.249  2.15E-03  6.905E-02  2.109E-01  3.302E-02  3.377E-01  9.538E-03  0.000E+00  3.579E+01 -1.501E-03  3.42689E-08  7.72222E+00  1.033E+00
  11000     23.465  2.16E-03  6.946E-02  2.380E-01  3.320E-02  3.394E-01  9.789E-03  0.000E+00  3.579E+01 -1.626E-03  3.38710E-08  7.72172E+00  1.028E+00
  11100     23.681  2.16E-03  6.936E-02  2.155E-01  3.339E-02  3.390E-01  9.802E-03  0.000E+00  3.579E+01 -1.670E-03  3.34743E-08  7.72081E+00  1.025E+00
  11200     23.898  2.16E-03  6.903E-02  2.118E-01  3.270E-02  3.367E-01  9.686E-03  0.000E+00  3.579E+01 -1.548E-03  3.30808E-08  7.71995E+00  1.026E+00
  11300     24.114  2.17E-03  6.930E-02  2.100E-01  3.284E-02  3.381E-01  9.874E-03  0.000E+00  3.579E+01 -1.222E-03  3.26991E-08  7.71998E+00  1.023E+00
  11400     24.330  2.16E-03  6.869E-02  2.376E-01  3.264E-02  3.363E-01  9.456E-03  0.000E+00  3.579E+01 -8.937E-04  3.23246E-08  7.72123E+00  1.028E+00
  11500     24.546  2.15E-03  6.874E-02  2.180E-01  3.279E-02  3.379E-01  9.580E-03  0.000E+00  3.579E+01 -7.259E-04  3.19555E-08  7.72266E+00  1.031E+00
  11600     24.761  2.15E-03  6.901E-02  2.327E-01  3.254E-02  3.389E-01  9.528E-03  0.000E+00  3.579E+01 -6.140E-04  3.15953E-08  7.72297E+00  1.036E+00
  11700     24.977  2.17E-03  6.958E-02  2.291E-01  3.287E-02  3.409E-01  9.756E-03  0.000E+00  3.579E+01 -5.468E-04  3.12426E-08  7.72243E+00  1.019E+00
  11800     25.193  2.15E-03  6.929E-02  2.238E-01  3.291E-02  3.387E-01  9.570E-03  0.000E+00  3.579E+01 -3.278E-04  3.09024E-08  7.72192E+00  1.034E+00
  11900     25.409  2.17E-03  6.892E-02  2.175E-01  3.285E-02  3.380E-01  9.204E-03  0.000E+00  3.579E+01  1.677E-05  3.05681E-08  7.72207E+00  1.018E+00
  12000     25.627  2.18E-03  6.982E-02  2.248E-01  3.359E-02  3.444E-01  9.872E-03  0.000E+00  3.579E+01  2.743E-04  3.02420E-08  7.72279E+00  1.014E+00
  12100     25.844  2.17E-03  7.009E-02  2.085E-01  3.431E-02  3.448E-01  1.011E-02  0.000E+00  3.579E+01  5.757E-04  2.99263E-08  7.72379E+00  1.023E+00
  12200     26.060  2.17E-03  6.925E-02  2.220E-01  3.334E-02  3.400E-01  9.610E-03  0.000E+00  3.579E+01  6.973E-04  2.96122E-08  7.72451E+00  1.019E+00
  12300     26.278  2.17E-03  6.892E-02  2.112E-01  3.346E-02  3.388E-01  9.343E-03  0.000E+00  3.579E+01  7.803E-04  2.92998E-08  7.72534E+00  1.017E+00
  12400     26.495  2.17E-03  6.897E-02  2.004E-01  3.319E-02  3.389E-01  9.301E-03  0.000E+00  3.579E+01  8.312E-04  2.89955E-08  7.72669E+00  1.021E+00
  12500     26.712  2.17E-03  6.887E-02  2.000E-01  3.342E-02  3.383E-01  9.385E-03  0.000E+00  3.579E+01  6.272E-04  2.86907E-08  7.72731E+00  1.021E+00
  12600     26.928  2.16E-03  6.908E-02  2.030E-01  3.349E-02  3.382E-01  9.267E-03  0.000E+00  3.579E+01  3.613E-04  2.83849E-08  7.72688E+00  1.024E+00
  12700     27.145  2.17E-03  6.944E-02  1.984E-01  3.360E-02  3.390E-01  9.374E-03  0.000E+00  3.579E+01 -8.126E-05  2.80831E-08  7.72606E+00  1.022E+00
  12800     27.362  2.18E-03  6.946E-02  2.079E-01  3.347E-02  3.387E-01  9.549E-03  0.000E+00  3.579E+01 -4.641E-04  2.77857E-08  7.72534E+00  1.016E+00
  12900     27.579  2.17E-03  6.881E-02  2.248E-01  3.321E-02  3.366E-01  9.311E-03  0.000E+00  3.579E+01 -8.820E-04  2.74900E-08  7.72430E+00  1.017E+00
  13000     27.796  2.17E-03  6.910E-02  2.396E-01  3.273E-02  3.378E-01  9.306E-03  0.000E+00  3.579E+01 -1.196E-03  2.71989E-08  7.72284E+00  1.019E+00
  13100     28.013  2.16E-03  6.898E-02  2.343E-01  3.273E-02  3.371E-01  9.386E-03  0.000E+00  3.579E+01 -1.390E-03  2.69154E-08  7.72153E+00  1.029E+00
  13200     28.229  2.17E-03  6.909E-02  2.158E-01  3.329E-02  3.370E-01  9.553E-03  0.000E+00  3.579E+01 -1.450E-03  2.66398E-08  7.72083E+00  1.019E+00
  13300     28.445  2.16E-03  6.884E-02  2.167E-01  3.333E-02  3.371E-01  9.442E-03  0.000E+00  3.579E+01 -1.467E-03  2.63645E-08  7.72036E+00  1.030E+00
  13400     28.662  2.17E-03  6.949E-02  2.389E-01  3.330E-02  3.398E-01  9.684E-03  0.000E+00  3.579E+01 -1.340E-03  2.60893E-08  7.72052E+00  1.019E+00
  13500     28.879  2.17E-03  6.919E-02  2.026E-01  3.344E-02  3.381E-01  9.615E-03  0.000E+00  3.579E+01 -1.209E-03  2.58168E-08  7.72156E+00  1.020E+00
  13600     29.096  2.18E-03  6.943E-02  2.096E-01  3.403E-02  3.393E-01  9.991E-03  0.000E+00  3.579E+01 -1.164E-03  2.55464E-08  7.72259E+00  1.013E+00
  13700     29.314  2.17E-03  6.878E-02  2.094E-01  3.266E-02  3.362E-01  9.512E-03  0.000E+00  3.579E+01 -1.064E-03  2.52772E-08  7.72301E+00  1.017E+00
  13800     29.531  2.18E-03  6.829E-02  2.025E-01  3.202E-02  3.321E-01  9.198E-03  0.000E+00  3.579E+01 -9.269E-04  2.50078E-08  7.72319E+00  1.014E+00
  13900     29.749  2.18E-03  6.839E-02  2.097E-01  3.206E-02  3.317E-01  9.346E-03  0.000E+00  3.579E+01 -8.683E-04  2.47464E-08  7.72259E+00  1.015E+00
  14000     29.966  2.18E-03  6.802E-02  2.378E-01  3.174E-02  3.313E-01  9.274E-03  0.000E+00  3.579E+01 -6.285E-04  2.44960E-08  7.72196E+00  1.014E+00
  14100     30.184  2.18E-03  6.864E-02  2.359E-01  3.237E-02  3.346E-01  9.476E-03  0.000E+00  3.579E+01 -2.687E-04  2.42521E-08  7.72270E+00  1.014E+00
  14200     30.401  2.17E-03  6.813E-02  2.298E-01  3.156E-02  3.302E-01  8.994E-03  0.000E+00  3.579E+01 -1.270E-04  2.40080E-08  7.72468E+00  1.021E+00
  14300     30.618  2.17E-03  6.851E-02  2.125E-01  3.255E-02  3.333E-01  9.421E-03  0.000E+00  3.579E+01 -2.221E-04  2.37669E-08  7.72543E+00  1.018E+00
  14400     30.835  2.16E-03  6.861E-02  2.072E-01  3.271E-02  3.346E-01  9.562E-03  0.000E+00  3.579E+01 -3.349E-04  2.35348E-08  7.72488E+00  1.026E+00
  14500     31.051  2.17E-03  6.878E-02  2.125E-01  3.220E-02  3.350E-01  9.625E-03  0.000E+00  3.579E+01 -3.705E-04  2.33039E-08  7.72394E+00  1.019E+00
