     -1.04194      2.60921     -1.04368
     -1.03144      2.59170     -1.03668
     -1.02093      2.57419     -1.02967
     -1.01042      2.55668     -1.02267
    -0.999916      2.53916     -1.01567
    -0.989409      2.52165     -1.00866
    -0.978902      2.50414     -1.00166
    -0.968395      2.48663    -0.994651
    -0.957888      2.46912    -0.987647
    -0.947381      2.45160    -0.980642
    -0.936874      2.43409    -0.973637
    -0.926367      2.41658    -0.966632
    -0.915860      2.39907    -0.959628
    -0.905353      2.38156    -0.952623
    -0.894846      2.36405    -0.945618
    -0.884339      2.34653    -0.938613
    -0.873832      2.32902    -0.931609
    -0.863325      2.31151    -0.924604
    -0.852818      2.29400    -0.917599
    -0.842311      2.27649    -0.910594
    -0.831804      2.25897    -0.903590
    -0.821297      2.24146    -0.896585
    -0.810790      2.22395    -0.889580
    -0.800283      2.20644    -0.882575
    -0.789776      2.18893    -0.875571
    -0.779269      2.17142    -0.868566
    -0.768762      2.15390    -0.861561
    -0.758255      2.13639    -0.854557
    -0.747748      2.11888    -0.847552
    -0.737241      2.10137    -0.840547
    -0.726734      2.08386    -0.833542
    -0.716227      2.06634    -0.826538
    -0.705720      2.04883    -0.819533
    -0.695213      2.03132    -0.812528
    -0.684706      2.01381    -0.805523
    -0.674199      1.99630    -0.798519
    -0.663692      1.97878    -0.791514
    -0.653185      1.96127    -0.784509
    -0.642678      1.94376    -0.777504
    -0.632171      1.92625    -0.770500
    -0.621664      1.90874    -0.763495
    -0.611157      1.89123    -0.756490
    -0.600650      1.87371    -0.749485
    -0.590143      1.85620    -0.742481
    -0.579636      1.83869    -0.735476
    -0.569129      1.82118    -0.728471
    -0.558622      1.80367    -0.721466
    -0.548115      1.78615    -0.714462
    -0.537608      1.76864    -0.707457
    -0.527101      1.75113    -0.700452
    -0.516594      1.73362    -0.693448
    -0.506087      1.71611    -0.686443
    -0.495580      1.69860    -0.679438
    -0.485073      1.68108    -0.672433
    -0.474566      1.66357    -0.665429
    -0.464059      1.64606    -0.658424
    -0.453552      1.62855    -0.651419
    -0.443045      1.61104    -0.644414
    -0.432538      1.59352    -0.637410
    -0.422031      1.57601    -0.630405
    -0.411524      1.55850    -0.623400
    -0.401017      1.54099    -0.616395
    -0.390510      1.52348    -0.609391
    -0.380003      1.50596    -0.602386
    -0.369496      1.48845    -0.595381
    -0.358989      1.47094    -0.588376
    -0.348482      1.45343    -0.581372
    -0.337975      1.43592    -0.574367
    -0.327468      1.41841    -0.567362
    -0.316961      1.40089    -0.560358
    -0.306454      1.38338    -0.553353
    -0.295947      1.36587    -0.546348
    -0.285440      1.34836    -0.539343
    -0.274933      1.33085    -0.532339
    -0.264426      1.31333    -0.525334
    -0.253919      1.29582    -0.518329
    -0.243412      1.27831    -0.511324
    -0.232905      1.26080    -0.504320
    -0.222398      1.24329    -0.497315
    -0.211891      1.22578    -0.490310
    -0.201384      1.20826    -0.483305
    -0.190877      1.19075    -0.476301
    -0.180370      1.17324    -0.469296
    -0.169863      1.15573    -0.462291
    -0.159356      1.13822    -0.455285
    -0.148849      1.12070    -0.448279
    -0.138342      1.10318    -0.441268
    -0.127835      1.08566    -0.434247
    -0.117328      1.06810    -0.427196
    -0.106821      1.05045    -0.420058
   -0.0963142      1.03256    -0.412672
   -0.0858071      1.01398    -0.404578
   -0.0753002     0.993393    -0.394467
   -0.0647931     0.967159    -0.378645
   -0.0542862     0.925221    -0.346943
   -0.0437794     0.841730    -0.273233
   -0.0332723     0.661513    -0.101747
   -0.0227654     0.312956     0.239947
   -0.0122583    -0.198723     0.747040
  -0.00175142    -0.721330      1.26689
   0.00875592     -1.08877      1.63259
    0.0192628     -1.27686      1.81937
    0.0297699     -1.35570      1.89706
    0.0402768     -1.38623      1.92652
    0.0507839     -1.39829      1.93752
    0.0612907     -1.40368      1.94185
    0.0717976     -1.40671      1.94382
    0.0823047     -1.40890      1.94497
    0.0928116     -1.41081      1.94583
     0.103319     -1.41262      1.94658
     0.113826     -1.41439      1.94730
     0.124333     -1.41615      1.94801
     0.134840     -1.41790      1.94871
     0.145347     -1.41965      1.94941
     0.155854     -1.42140      1.95011
     0.166361     -1.42315      1.95081
     0.176868     -1.42491      1.95151
     0.187375     -1.42666      1.95221
     0.197882     -1.42841      1.95291
     0.208389     -1.43016      1.95361
     0.218896     -1.43191      1.95432
     0.229403     -1.43366      1.95502
     0.239910     -1.43541      1.95572
     0.250417     -1.43716      1.95642
     0.260924     -1.43892      1.95712
     0.271431     -1.44067      1.95782
     0.281938     -1.44242      1.95852
     0.292445     -1.44417      1.95922
     0.302952     -1.44592      1.95992
     0.313459     -1.44767      1.96062
     0.323966     -1.44942      1.96132
     0.334473     -1.45117      1.96202
     0.344980     -1.45293      1.96272
     0.355487     -1.45468      1.96342
     0.365994     -1.45643      1.96412
     0.376501     -1.45818      1.96482
     0.387008     -1.45993      1.96552
     0.397515     -1.46168      1.96622
     0.408022     -1.46343      1.96692
     0.418529     -1.46519      1.96763
     0.429036     -1.46694      1.96833
     0.439543     -1.46869      1.96903
     0.450050     -1.47044      1.96973
     0.460557     -1.47219      1.97043
     0.471064     -1.47394      1.97113
     0.481571     -1.47569      1.97183
     0.492078     -1.47744      1.97253
     0.502585     -1.47920      1.97323
     0.513092     -1.48095      1.97393
     0.523599     -1.48270      1.97463
